Player Name,Matchup,Market,Odds,Trend Context,Linemate Percentage
S. Shepard,VS SF,Over 0.5 Anytime TD,+310,SF rank 30th in RUSH TDs versus WR,30th
R. Miller,VS SF,Over 0.5 Anytime TD,+430,SF rank 30th in RUSH TDs versus WR,30th
R. Jarrett,VS SF,Over 0.5 Anytime TD,+440,SF rank 30th in RUSH TDs versus WR,30th
J. Mason,@ TB,Over 0.5 Anytime TD,-240,TB rank 30th in REC TDs versus RB,30th
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
B. Purdy,@ TB,Over 0.5 Anytime TD,+490,TB rank 32nd in RUSH TDs versus QB,32nd
I. Guerendo,@ TB,Over 0.5 Anytime TD,+290,TB rank 30th in REC TDs versus RB,30th
P. Taylor,@ TB,Over 0.5 Anytime TD,+900,TB rank 30th in REC TDs versus RB,30th
C. McCaffrey,@ TB,Over 0.5 Anytime TD,-240,TB rank 30th in REC TDs versus RB,30th
K. Cousins,@ NO,Under 0.5 Int,-125,NO rank 28th in INT versus QB,28th
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
D. Douglas,@ CHI,Under 3.5 Receptions,-115,CHI rank 3rd in REC versus WR,3rd
J. McMillan,VS SF,Over 0.5 Anytime TD,+230,SF rank 30th in RUSH TDs versus WR,30th
J. Daniels,VS PIT,Under 8.5 Rush Att,-120,PIT rank 1st in RUSH ATT versus QB,1st
G. Pickens,@ WAS,Under 4.5 Receptions,-120,WAS rank 5th in REC against,5th
G. Kittle,@ TB,Over 4.5 Receptions,-114,TB rank 28th in REC versus TE,28th
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
R. Davis,@ IND,Over 5.5 Rush Att,+115,IND rank 31st in RUSH ATT versus RB,31st
G. Kittle,@ TB,Over 58.5 Rec Yds,-113,TB rank 31st in REC YDS versus TE,31st
D. Carr,VS ATL,Over 1.5 Rush Att,-110,ATL rank 31st in RUSH ATT versus QB,31st
D. Carr,VS ATL,Over 2.5 Rush Yds,-110,ATL rank 31st in RUSH YDS versus QB,31st
D. Carr,VS ATL,Over 29.5 Pass Att,-150,ATL rank 28th in PASS ATT versus QB,28th
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
A. Kamara,VS ATL,Over 5.5 Receptions,-114,ATL rank 29th in REC versus RB,29th
G. Pickens,@ WAS,Under 63.5 Rec Yds,-115,WAS rank 5th in PASS YDS against,5th
D. Vele,@ KC,Under 21.5 Rec Yds,-113,KC rank 1st in REC YDS versus WR,1st
D. Vele,@ KC,Under 2.5 Receptions,-152,KC rank 4th in REC versus WR,4th
T. Franklin,@ KC,Under 1.5 Receptions,+126,KC rank 4th in REC versus WR,4th
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
C. Sutton,@ KC,Under 4.5 Receptions,-138,KC rank 4th in REC versus WR,4th
L. Humphrey,@ KC,Under 2.5 Receptions,-170,KC rank 4th in REC versus WR,4th
N. Harris,@ WAS,Over 64.5 Rush Yds,-130,WAS rank 28th in RUSH YDS versus RB,28th
T. Hockenson,@ JAX,Over 34.5 Rec Yds,-113,JAX rank 31st in PASS YDS against,31st
C. Otton,VS SF,Under 58.5 Rec Yds,-113,SF rank 5th in REC YDS versus TE,5th
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
D. Samuel,@ TB,Over 61.5 Rec Yds,-113,TB rank 30th in PASS YDS against,30th
S. Darnold,@ JAX,Over 243.5 Pass Yds,-113,JAX rank 31st in PASS YDS versus QB,31st
B. Purdy,@ TB,Over 263.5 Pass Yds,-113,TB rank 30th in PASS YDS versus QB,30th
B. Purdy,@ TB,Over 4.5 Rush Att,+115,TB rank 28th in RUSH ATT versus QB,28th
R. Davis,@ IND,Over 20.5 Rush Yds,-110,IND rank 29th in RUSH YDS versus RB,29th
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
R. Pearsall,@ TB,Over 2.5 Receptions,+135,TB rank 28th in REC versus WR,28th
R. Pearsall,@ TB,Over 22.5 Rec Yds,-113,TB rank 30th in PASS YDS against,30th
B. Purdy,@ TB,Over 15.5 Rush Yds,-125,TB rank 28th in RUSH YDS versus QB,28th
D. Carr,VS ATL,Over 19.5 Pass Compl,+105,ATL rank 29th in PASS COMPL versus QB,29th
J. Addison,@ JAX,Over 39.5 Rec Yds,-113,JAX rank 29th in REC YDS versus WR,29th
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
C. McCaffrey,@ TB,Over 27.5 Rec Yds,-110,TB rank 30th in REC YDS versus RB,30th
J. Johnson,VS ATL,Over 2.5 Receptions,-160,ATL rank 29th in REC against,29th
F. Moreau,VS ATL,Over 1.5 Receptions,-145,ATL rank 29th in REC against,29th
D. London,@ NO,Over 60.5 Rec Yds,-113,NO rank 28th in REC YDS versus WR,28th
D. Mooney,@ NO,Over 56.5 Rec Yds,-115,NO rank 28th in REC YDS versus WR,28th
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
L. Humphrey,@ KC,Under 19.5 Rec Yds,-113,KC rank 1st in REC YDS versus WR,1st
P. Freiermuth,@ WAS,Under 2.5 Receptions,-135,WAS rank 4th in REC versus TE,4th
J. Warren,@ WAS,Over 26.5 Rush Yds,-120,WAS rank 28th in RUSH YDS versus RB,28th
C. Austin,@ WAS,Under 1.5 Receptions,+110,WAS rank 5th in REC against,5th
C. Austin,@ WAS,Under 20.5 Rec Yds,-115,WAS rank 5th in PASS YDS against,5th
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
M. Jones,VS MIN,Over 200.5 Pass Yds,-113,MIN rank 29th in PASS YDS versus QB,29th
M. Jones,VS MIN,Over 20.5 Pass Compl,-110,MIN rank 30th in PASS COMPL versus QB,30th
M. Jones,VS MIN,Over 31.5 Pass Att,-125,MIN rank 31st in PASS ATT versus QB,31st
T. Etienne,VS MIN,Under 7.5 Rush Att,-130,MIN rank 4th in RUSH ATT versus RB,4th
T. Etienne,VS MIN,Under 26.5 Rush Yds,-113,MIN rank 3rd in RUSH YDS versus RB,3rd
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
A. Jones,@ JAX,Over 20.5 Rec Yds,-113,JAX rank 31st in REC YDS versus RB,31st
A. Jones,@ JAX,Over 2.5 Receptions,-138,JAX rank 31st in REC versus RB,31st
J. Dobbins,VS TEN,Over 0.5 Anytime TD,-105,TEN rank 32nd in REC TDs versus RB,32nd
K. Vidal,VS TEN,Over 0.5 Anytime TD,+230,TEN rank 32nd in REC TDs versus RB,32nd
H. Haskins,VS TEN,Over 0.5 Anytime TD,+1500,TEN rank 32nd in REC TDs versus RB,32nd
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
G. Edwards,VS TEN,Over 0.5 Anytime TD,+230,TEN rank 32nd in REC TDs versus RB,32nd
J. Dobbins,VS TEN,Under 64.5 Rush Yds,-113,TEN rank 4th in RUSH YDS versus RB,4th
Q. Johnston,VS TEN,Under 39.5 Rec Yds,-113,TEN rank 2nd in REC YDS versus WR,2nd
N. Westbrook-Ikhine,@ LAC,Under 2.5 Receptions,-108,LAC rank 2nd in REC versus WR,2nd
C. Ridley,@ LAC,Under 4.5 Receptions,-128,LAC rank 2nd in REC versus WR,2nd
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
C. Okonkwo,@ LAC,Over 2.5 Receptions,-120,LAC rank 31st in REC versus TE,31st
J. Dobbins,VS TEN,Under 15.5 Rec Yds,-120,TEN rank 1st in PASS YDS against,1st
J. Conner,VS NYJ,Under 2.5 Receptions,-175,NYJ rank 5th in REC versus RB,5th
M. Wilson,VS NYJ,Under 2.5 Receptions,-120,NYJ rank 1st in REC versus WR,1st
K. Murray,VS NYJ,Under 1.5 Pass TD,-205,NYJ rank 2nd in PASS TDs versus QB,2nd
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
K. Murray,VS NYJ,Under 18.5 Pass Compl,-110,NYJ rank 1st in PASS COMPL versus QB,1st
K. Turpin,VS PHI,Over 0.5 Anytime TD,+900,PHI rank 29th in RUSH TDs versus WR,29th
J. Brooks,VS PHI,Over 0.5 Anytime TD,+1000,PHI rank 29th in RUSH TDs versus WR,29th
J. Tolbert,VS PHI,Over 0.5 Anytime TD,+500,PHI rank 29th in RUSH TDs versus WR,29th
R. Flournoy,VS PHI,Over 0.5 Anytime TD,+2400,PHI rank 29th in RUSH TDs versus WR,29th
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Mingo,VS PHI,Over 0.5 Anytime TD,+1000,PHI rank 29th in RUSH TDs versus WR,29th
C. Lamb,VS PHI,Over 0.5 Anytime TD,+220,PHI rank 29th in RUSH TDs versus WR,29th
D. Smith,@ DAL,Over 0.5 Anytime TD,+230,DAL rank 30th in TDs against,30th
J. Hurts,@ DAL,Over 0.5 Anytime TD,+105,DAL rank 30th in RUSH TDs versus QB,30th
W. Shipley,@ DAL,Over 0.5 Anytime TD,+2100,DAL rank 30th in RUSH TDs versus RB,30th
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
S. Barkley,@ DAL,Over 0.5 Anytime TD,-175,DAL rank 30th in RUSH TDs versus RB,30th
A. Brown,@ DAL,Over 0.5 Anytime TD,+140,DAL rank 30th in TDs against,30th
J. Dotson,@ DAL,Over 0.5 Anytime TD,+900,DAL rank 30th in TDs against,30th
K. Gainwell,@ DAL,Over 0.5 Anytime TD,+650,DAL rank 30th in RUSH TDs versus RB,30th
D. Goedert,@ DAL,Over 0.5 Anytime TD,+410,DAL rank 30th in TDs against,30th
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Wilson,@ DAL,Over 0.5 Anytime TD,+1100,DAL rank 30th in TDs against,30th
G. Calcaterra,@ DAL,Over 0.5 Anytime TD,+950,DAL rank 30th in TDs against,30th
J. Stoll,@ DAL,Over 0.5 Anytime TD,+2000,DAL rank 30th in TDs against,30th
A. Smith,@ DAL,Over 0.5 Anytime TD,+1600,DAL rank 30th in TDs against,30th
M. Harrison,VS NYJ,Under 3.5 Receptions,-105,NYJ rank 1st in REC versus WR,1st
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
M. Wilson,VS NYJ,Under 28.5 Rec Yds,-114,NYJ rank 3rd in REC YDS versus WR,3rd
J. Conner,VS NYJ,Over 17.5 Rush Att,-120,NYJ rank 28th in RUSH ATT versus RB,28th
R. Dowdle,VS PHI,Under 44.5 Rush Yds,-114,PHI rank 5th in RUSH YDS against,5th
S. Barkley,@ DAL,Over 19.5 Rush Att,-128,DAL rank 30th in RUSH ATT against,30th
S. Barkley,@ DAL,Over 91.5 Rush Yds,-114,DAL rank 30th in RUSH YDS against,30th
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
M. Harrison,VS NYJ,Under 46.5 Rec Yds,-115,NYJ rank 3rd in REC YDS versus WR,3rd
J. Hurts,@ DAL,Under 26.5 Pass Att,-108,DAL rank 2nd in PASS ATT versus QB,2nd
J. Hurts,@ DAL,Over 9.5 Rush Att,-114,DAL rank 30th in RUSH ATT versus QB,30th
J. Hurts,@ DAL,Over 35.5 Rush Yds,-114,DAL rank 30th in RUSH YDS against,30th
K. Gainwell,@ DAL,Over 13.5 Rush Yds,-115,DAL rank 30th in RUSH YDS against,30th
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
A. St. Brown,@ HOU,Over 0.5 Anytime TD,+120,HOU rank 31st in REC TDs versus WR,31st
I. Williams,@ HOU,Over 0.5 Anytime TD,+1200,HOU rank 31st in REC TDs versus WR,31st
J. Williams,@ HOU,Over 0.5 Anytime TD,+250,HOU rank 31st in REC TDs versus WR,31st
K. Raymond,@ HOU,Over 0.5 Anytime TD,+600,HOU rank 31st in REC TDs versus WR,31st
T. Patrick,@ HOU,Over 0.5 Anytime TD,+550,HOU rank 31st in REC TDs versus WR,31st
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
A. Robinson,@ HOU,Over 0.5 Anytime TD,+600,HOU rank 31st in REC TDs versus WR,31st
C. Stroud,VS DET,Under 1.5 Pass TD,-170,DET rank 3rd in PASS TDs versus QB,3rd
S. LaPorta,@ HOU,Under 3.5 Receptions,-132,HOU rank 1st in REC versus TE,1st
J. Goff,@ HOU,Over 1.5 Pass TD,-102,HOU rank 31st in PASS TDs versus QB,31st
C. Stroud,VS DET,Over 230.5 Pass Yds,-114,DET rank 28th in PASS YDS versus QB,28th
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
A. St. Brown,@ HOU,Under 65.5 Rec Yds,-114,HOU rank 3rd in PASS YDS against,3rd
J. Gibbs,@ HOU,Under 15.5 Rec Yds,-114,HOU rank 3rd in REC YDS versus RB,3rd
J. Gibbs,@ HOU,Under 2.5 Receptions,-114,HOU rank 4th in REC versus RB,4th
C. Stroud,VS DET,Under 3.5 Rush Att,-175,DET rank 3rd in RUSH ATT against,3rd
J. Mixon,VS DET,Over 19.5 Rec Yds,-115,DET rank 29th in PASS YDS against,29th
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Mixon,VS DET,Over 2.5 Receptions,-170,DET rank 28th in REC against,28th
D. Schultz,VS DET,Under 3.5 Receptions,-105,DET rank 3rd in REC versus TE,3rd
T. Patrick,@ HOU,Under 20.5 Rec Yds,-120,HOU rank 3rd in PASS YDS against,3rd
C. Stroud,VS DET,Over 20.5 Pass Compl,-110,DET rank 28th in PASS COMPL versus QB,28th
C. Stroud,VS DET,Over 31.5 Pass Att,-125,DET rank 30th in PASS ATT versus QB,30th
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Goff,@ HOU,Under 230.5 Pass Yds,-114,HOU rank 3rd in PASS YDS versus QB,3rd
J. Goff,@ HOU,Under 20.5 Pass Compl,-108,HOU rank 2nd in PASS COMPL versus QB,2nd
D. Schultz,VS DET,Under 39.5 Rec Yds,-115,DET rank 2nd in REC YDS versus TE,2nd
K. Williams,VS MIA,Over 0.5 Anytime TD,-220,MIA rank 31st in RUSH TDs versus RB,31st
R. Rivers,VS MIA,Over 0.5 Anytime TD,+600,MIA rank 31st in RUSH TDs versus RB,31st
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
C. Schrader,VS MIA,Over 0.5 Anytime TD,+1700,MIA rank 31st in RUSH TDs versus RB,31st
B. Corum,VS MIA,Over 0.5 Anytime TD,+600,MIA rank 31st in RUSH TDs versus RB,31st
T. Hill,@ LA,Over 0.5 Anytime TD,+105,LA rank 30th in REC TDs versus WR,30th
J. Waddle,@ LA,Over 0.5 Anytime TD,+200,LA rank 30th in REC TDs versus WR,30th
M. Washington,@ LA,Over 0.5 Anytime TD,+1000,LA rank 30th in REC TDs versus WR,30th
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
D. Eskridge,@ LA,Over 0.5 Anytime TD,+1000,LA rank 30th in REC TDs versus WR,30th
O. Beckham,@ LA,Over 0.5 Anytime TD,+500,LA rank 30th in REC TDs versus WR,30th
P. Nacua,VS MIA,Under 67.5 Rec Yds,-114,MIA rank 4th in REC YDS versus WR,4th
P. Nacua,VS MIA,Under 5.5 Receptions,-113,MIA rank 5th in REC versus WR,5th
K. Williams,VS MIA,Under 2.5 Receptions,-115,MIA rank 4th in REC against,4th
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
C. Parkinson,VS MIA,Under 18.5 Rec Yds,-114,MIA rank 4th in PASS YDS against,4th
C. Kupp,VS MIA,Under 5.5 Receptions,+126,MIA rank 5th in REC versus WR,5th
D. Robinson,VS MIA,Under 2.5 Receptions,-102,MIA rank 5th in REC versus WR,5th
R. Mostert,@ LA,Over 7.5 Rush Att,-114,LA rank 29th in RUSH ATT versus RB,29th
C. Kupp,VS MIA,Under 65.5 Rec Yds,-114,MIA rank 4th in REC YDS versus WR,4th
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
M. Stafford,VS MIA,Under 34.5 Pass Att,+100,MIA rank 5th in PASS ATT versus QB,5th
